time_frame,speed_now,yaw_now,accel_now,speed_ago,yaw_ago,accel_ago
center_2025_02_21_19_54_56_237.jpg,30.19028,0.0,1.0,"[30.17467, 30.19155, 30.18864, 30.18978, 30.19016, 30.19029, 30.19029, 30.19045, 30.19029]","[-0.3087002, -0.1335545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_56_309.jpg,30.18932,-0.05,1.0,"[30.19155, 30.18864, 30.18978, 30.19016, 30.19029, 30.19029, 30.19045, 30.19029, 30.19028]","[-0.1335545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_56_382.jpg,30.17477,-0.25,1.0,"[30.18864, 30.18978, 30.19016, 30.19029, 30.19029, 30.19045, 30.19029, 30.19028, 30.18932]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_56_454.jpg,30.1883,-0.1802634,1.0,"[30.18978, 30.19016, 30.19029, 30.19029, 30.19045, 30.19029, 30.19028, 30.18932, 30.17477]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, -0.25]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_56_521.jpg,30.189,-0.000444929,1.0,"[30.19016, 30.19029, 30.19029, 30.19045, 30.19029, 30.19028, 30.18932, 30.17477, 30.1883]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, -0.25, -0.1802634]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_56_595.jpg,30.18984,0.0,1.0,"[30.19029, 30.19029, 30.19045, 30.19029, 30.19028, 30.18932, 30.17477, 30.1883, 30.189]","[0.0, 0.0, 0.0, 0.0, 0.0, -0.05, -0.25, -0.1802634, -0.000444929]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_56_667.jpg,30.19016,0.0,1.0,"[30.19029, 30.19045, 30.19029, 30.19028, 30.18932, 30.17477, 30.1883, 30.189, 30.18984]","[0.0, 0.0, 0.0, 0.0, -0.05, -0.25, -0.1802634, -0.000444929, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_56_740.jpg,30.19014,0.0,1.0,"[30.19045, 30.19029, 30.19028, 30.18932, 30.17477, 30.1883, 30.189, 30.18984, 30.19016]","[0.0, 0.0, 0.0, -0.05, -0.25, -0.1802634, -0.000444929, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_56_814.jpg,30.19016,0.0,1.0,"[30.19029, 30.19028, 30.18932, 30.17477, 30.1883, 30.189, 30.18984, 30.19016, 30.19014]","[0.0, 0.0, -0.05, -0.25, -0.1802634, -0.000444929, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_56_884.jpg,30.1904,0.0,1.0,"[30.19028, 30.18932, 30.17477, 30.1883, 30.189, 30.18984, 30.19016, 30.19014, 30.19016]","[0.0, -0.05, -0.25, -0.1802634, -0.000444929, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_56_955.jpg,30.17955,0.2,1.0,"[30.18932, 30.17477, 30.1883, 30.189, 30.18984, 30.19016, 30.19014, 30.19016, 30.1904]","[-0.05, -0.25, -0.1802634, -0.000444929, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_022.jpg,30.18721,0.1519311,1.0,"[30.17477, 30.1883, 30.189, 30.18984, 30.19016, 30.19014, 30.19016, 30.1904, 30.17955]","[-0.25, -0.1802634, -0.000444929, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_095.jpg,30.18918,0.0,1.0,"[30.1883, 30.189, 30.18984, 30.19016, 30.19014, 30.19016, 30.1904, 30.17955, 30.18721]","[-0.1802634, -0.000444929, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.1519311]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_162.jpg,30.18994,0.0,1.0,"[30.189, 30.18984, 30.19016, 30.19014, 30.19016, 30.1904, 30.17955, 30.18721, 30.18918]","[-0.000444929, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.1519311, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_234.jpg,30.18987,0.0,1.0,"[30.18984, 30.19016, 30.19014, 30.19016, 30.1904, 30.17955, 30.18721, 30.18918, 30.18994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.1519311, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_303.jpg,30.18975,-0.05,1.0,"[30.19016, 30.19014, 30.19016, 30.1904, 30.17955, 30.18721, 30.18918, 30.18994, 30.18987]","[0.0, 0.0, 0.0, 0.0, 0.2, 0.1519311, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_375.jpg,30.17356,-0.25,1.0,"[30.19014, 30.19016, 30.1904, 30.17955, 30.18721, 30.18918, 30.18994, 30.18987, 30.18975]","[0.0, 0.0, 0.0, 0.2, 0.1519311, 0.0, 0.0, 0.0, -0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_445.jpg,30.18788,-0.1251618,1.0,"[30.19016, 30.1904, 30.17955, 30.18721, 30.18918, 30.18994, 30.18987, 30.18975, 30.17356]","[0.0, 0.0, 0.2, 0.1519311, 0.0, 0.0, 0.0, -0.05, -0.25]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_516.jpg,30.19003,0.0,1.0,"[30.1904, 30.17955, 30.18721, 30.18918, 30.18994, 30.18987, 30.18975, 30.17356, 30.18788]","[0.0, 0.2, 0.1519311, 0.0, 0.0, 0.0, -0.05, -0.25, -0.1251618]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_587.jpg,30.19017,0.0,1.0,"[30.17955, 30.18721, 30.18918, 30.18994, 30.18987, 30.18975, 30.17356, 30.18788, 30.19003]","[0.2, 0.1519311, 0.0, 0.0, 0.0, -0.05, -0.25, -0.1251618, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_656.jpg,30.19033,0.0,1.0,"[30.18721, 30.18918, 30.18994, 30.18987, 30.18975, 30.17356, 30.18788, 30.19003, 30.19017]","[0.1519311, 0.0, 0.0, 0.0, -0.05, -0.25, -0.1251618, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_728.jpg,30.19017,0.0,1.0,"[30.18918, 30.18994, 30.18987, 30.18975, 30.17356, 30.18788, 30.19003, 30.19017, 30.19033]","[0.0, 0.0, 0.0, -0.05, -0.25, -0.1251618, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_799.jpg,30.19027,0.0,1.0,"[30.18994, 30.18987, 30.18975, 30.17356, 30.18788, 30.19003, 30.19017, 30.19033, 30.19017]","[0.0, 0.0, -0.05, -0.25, -0.1251618, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_865.jpg,30.1903,0.0,1.0,"[30.18987, 30.18975, 30.17356, 30.18788, 30.19003, 30.19017, 30.19033, 30.19017, 30.19027]","[0.0, -0.05, -0.25, -0.1251618, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_57_932.jpg,30.19023,0.0,1.0,"[30.18975, 30.17356, 30.18788, 30.19003, 30.19017, 30.19033, 30.19017, 30.19027, 30.1903]","[-0.05, -0.25, -0.1251618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_000.jpg,30.19028,0.0,1.0,"[30.17356, 30.18788, 30.19003, 30.19017, 30.19033, 30.19017, 30.19027, 30.1903, 30.19023]","[-0.25, -0.1251618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_070.jpg,30.19029,0.0,1.0,"[30.18788, 30.19003, 30.19017, 30.19033, 30.19017, 30.19027, 30.1903, 30.19023, 30.19028]","[-0.1251618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_141.jpg,30.19028,0.0,1.0,"[30.19003, 30.19017, 30.19033, 30.19017, 30.19027, 30.1903, 30.19023, 30.19028, 30.19029]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_210.jpg,30.19032,0.0,1.0,"[30.19017, 30.19033, 30.19017, 30.19027, 30.1903, 30.19023, 30.19028, 30.19029, 30.19028]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_279.jpg,30.19031,0.0,1.0,"[30.19033, 30.19017, 30.19027, 30.1903, 30.19023, 30.19028, 30.19029, 30.19028, 30.19032]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_351.jpg,30.19032,0.0,1.0,"[30.19017, 30.19027, 30.1903, 30.19023, 30.19028, 30.19029, 30.19028, 30.19032, 30.19031]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_420.jpg,30.19024,0.0,1.0,"[30.19027, 30.1903, 30.19023, 30.19028, 30.19029, 30.19028, 30.19032, 30.19031, 30.19032]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_489.jpg,30.19029,0.0,1.0,"[30.1903, 30.19023, 30.19028, 30.19029, 30.19028, 30.19032, 30.19031, 30.19032, 30.19024]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_559.jpg,30.1903,0.0,1.0,"[30.19023, 30.19028, 30.19029, 30.19028, 30.19032, 30.19031, 30.19032, 30.19024, 30.19029]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_630.jpg,30.1903,0.0,1.0,"[30.19028, 30.19029, 30.19028, 30.19032, 30.19031, 30.19032, 30.19024, 30.19029, 30.1903]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_702.jpg,30.19028,0.0,1.0,"[30.19029, 30.19028, 30.19032, 30.19031, 30.19032, 30.19024, 30.19029, 30.1903, 30.1903]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_773.jpg,30.19029,0.0,1.0,"[30.19028, 30.19032, 30.19031, 30.19032, 30.19024, 30.19029, 30.1903, 30.1903, 30.19028]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_843.jpg,30.19031,0.0,1.0,"[30.19032, 30.19031, 30.19032, 30.19024, 30.19029, 30.1903, 30.1903, 30.19028, 30.19029]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_917.jpg,30.19032,0.0,1.0,"[30.19031, 30.19032, 30.19024, 30.19029, 30.1903, 30.1903, 30.19028, 30.19029, 30.19031]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_58_988.jpg,30.19027,0.0,1.0,"[30.19032, 30.19024, 30.19029, 30.1903, 30.1903, 30.19028, 30.19029, 30.19031, 30.19032]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_060.jpg,30.19029,0.0,1.0,"[30.19024, 30.19029, 30.1903, 30.1903, 30.19028, 30.19029, 30.19031, 30.19032, 30.19027]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_129.jpg,30.1903,0.0,1.0,"[30.19029, 30.1903, 30.1903, 30.19028, 30.19029, 30.19031, 30.19032, 30.19027, 30.19029]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_201.jpg,30.17985,-0.2,1.0,"[30.1903, 30.1903, 30.19028, 30.19029, 30.19031, 30.19032, 30.19027, 30.19029, 30.1903]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_270.jpg,30.1738,-0.2752749,1.0,"[30.1903, 30.19028, 30.19029, 30.19031, 30.19032, 30.19027, 30.19029, 30.1903, 30.17985]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_344.jpg,30.1901,-0.02493331,1.0,"[30.19028, 30.19029, 30.19031, 30.19032, 30.19027, 30.19029, 30.1903, 30.17985, 30.1738]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2, -0.2752749]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_412.jpg,30.18953,0.0,1.0,"[30.19029, 30.19031, 30.19032, 30.19027, 30.19029, 30.1903, 30.17985, 30.1738, 30.1901]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2, -0.2752749, -0.02493331]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_484.jpg,30.19015,0.0,1.0,"[30.19031, 30.19032, 30.19027, 30.19029, 30.1903, 30.17985, 30.1738, 30.1901, 30.18953]","[0.0, 0.0, 0.0, 0.0, 0.0, -0.2, -0.2752749, -0.02493331, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_552.jpg,30.18603,-0.15,1.0,"[30.19032, 30.19027, 30.19029, 30.1903, 30.17985, 30.1738, 30.1901, 30.18953, 30.19015]","[0.0, 0.0, 0.0, 0.0, -0.2, -0.2752749, -0.02493331, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_624.jpg,30.19011,0.0,1.0,"[30.19027, 30.19029, 30.1903, 30.17985, 30.1738, 30.1901, 30.18953, 30.19015, 30.18603]","[0.0, 0.0, 0.0, -0.2, -0.2752749, -0.02493331, 0.0, 0.0, -0.15]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_695.jpg,30.19033,0.0,1.0,"[30.19029, 30.1903, 30.17985, 30.1738, 30.1901, 30.18953, 30.19015, 30.18603, 30.19011]","[0.0, 0.0, -0.2, -0.2752749, -0.02493331, 0.0, 0.0, -0.15, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_765.jpg,30.19028,0.0,1.0,"[30.1903, 30.17985, 30.1738, 30.1901, 30.18953, 30.19015, 30.18603, 30.19011, 30.19033]","[0.0, -0.2, -0.2752749, -0.02493331, 0.0, 0.0, -0.15, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_835.jpg,30.1903,0.0,1.0,"[30.17985, 30.1738, 30.1901, 30.18953, 30.19015, 30.18603, 30.19011, 30.19033, 30.19028]","[-0.2, -0.2752749, -0.02493331, 0.0, 0.0, -0.15, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_905.jpg,30.18975,-0.05,1.0,"[30.1738, 30.1901, 30.18953, 30.19015, 30.18603, 30.19011, 30.19033, 30.19028, 30.1903]","[-0.2752749, -0.02493331, 0.0, 0.0, -0.15, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_54_59_975.jpg,30.1825,-0.1751391,1.0,"[30.1901, 30.18953, 30.19015, 30.18603, 30.19011, 30.19033, 30.19028, 30.1903, 30.18975]","[-0.02493331, 0.0, 0.0, -0.15, 0.0, 0.0, 0.0, 0.0, -0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_049.jpg,30.1901,0.0,1.0,"[30.18953, 30.19015, 30.18603, 30.19011, 30.19033, 30.19028, 30.1903, 30.18975, 30.1825]","[0.0, 0.0, -0.15, 0.0, 0.0, 0.0, 0.0, -0.05, -0.1751391]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_120.jpg,30.19016,0.0,1.0,"[30.19015, 30.18603, 30.19011, 30.19033, 30.19028, 30.1903, 30.18975, 30.1825, 30.1901]","[0.0, -0.15, 0.0, 0.0, 0.0, 0.0, -0.05, -0.1751391, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_193.jpg,30.18996,-0.05,1.0,"[30.18603, 30.19011, 30.19033, 30.19028, 30.1903, 30.18975, 30.1825, 30.1901, 30.19016]","[-0.15, 0.0, 0.0, 0.0, 0.0, -0.05, -0.1751391, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_259.jpg,30.18101,-0.2,1.0,"[30.19011, 30.19033, 30.19028, 30.1903, 30.18975, 30.1825, 30.1901, 30.19016, 30.18996]","[0.0, 0.0, 0.0, 0.0, -0.05, -0.1751391, 0.0, 0.0, -0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_326.jpg,30.19052,-0.080346,1.0,"[30.19033, 30.19028, 30.1903, 30.18975, 30.1825, 30.1901, 30.19016, 30.18996, 30.18101]","[0.0, 0.0, 0.0, -0.05, -0.1751391, 0.0, 0.0, -0.05, -0.2]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_394.jpg,30.18999,0.0,1.0,"[30.19028, 30.1903, 30.18975, 30.1825, 30.1901, 30.19016, 30.18996, 30.18101, 30.19052]","[0.0, 0.0, -0.05, -0.1751391, 0.0, 0.0, -0.05, -0.2, -0.080346]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_463.jpg,30.19021,0.0,1.0,"[30.1903, 30.18975, 30.1825, 30.1901, 30.19016, 30.18996, 30.18101, 30.19052, 30.18999]","[0.0, -0.05, -0.1751391, 0.0, 0.0, -0.05, -0.2, -0.080346, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_536.jpg,30.19028,0.0,1.0,"[30.18975, 30.1825, 30.1901, 30.19016, 30.18996, 30.18101, 30.19052, 30.18999, 30.19021]","[-0.05, -0.1751391, 0.0, 0.0, -0.05, -0.2, -0.080346, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_607.jpg,30.19029,0.0,1.0,"[30.1825, 30.1901, 30.19016, 30.18996, 30.18101, 30.19052, 30.18999, 30.19021, 30.19028]","[-0.1751391, 0.0, 0.0, -0.05, -0.2, -0.080346, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_677.jpg,30.1903,0.0,1.0,"[30.1901, 30.19016, 30.18996, 30.18101, 30.19052, 30.18999, 30.19021, 30.19028, 30.19029]","[0.0, 0.0, -0.05, -0.2, -0.080346, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_747.jpg,30.1903,0.0,1.0,"[30.19016, 30.18996, 30.18101, 30.19052, 30.18999, 30.19021, 30.19028, 30.19029, 30.1903]","[0.0, -0.05, -0.2, -0.080346, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_816.jpg,30.19031,0.0,1.0,"[30.18996, 30.18101, 30.19052, 30.18999, 30.19021, 30.19028, 30.19029, 30.1903, 30.1903]","[-0.05, -0.2, -0.080346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_883.jpg,30.1903,0.0,1.0,"[30.18101, 30.19052, 30.18999, 30.19021, 30.19028, 30.19029, 30.1903, 30.1903, 30.19031]","[-0.2, -0.080346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_00_949.jpg,30.19029,0.0,1.0,"[30.19052, 30.18999, 30.19021, 30.19028, 30.19029, 30.1903, 30.1903, 30.19031, 30.1903]","[-0.080346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_01_018.jpg,30.19029,0.0,1.0,"[30.18999, 30.19021, 30.19028, 30.19029, 30.1903, 30.1903, 30.19031, 30.1903, 30.19029]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_01_089.jpg,30.1842,-0.15,1.0,"[30.19021, 30.19028, 30.19029, 30.1903, 30.1903, 30.19031, 30.1903, 30.19029, 30.19029]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_01_162.jpg,30.18874,-0.1382865,1.0,"[30.19028, 30.19029, 30.1903, 30.1903, 30.19031, 30.1903, 30.19029, 30.19029, 30.1842]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_01_234.jpg,30.1896,0.0,1.0,"[30.19029, 30.1903, 30.1903, 30.19031, 30.1903, 30.19029, 30.19029, 30.1842, 30.18874]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15, -0.1382865]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_01_302.jpg,30.19009,0.0,1.0,"[30.1903, 30.1903, 30.19031, 30.1903, 30.19029, 30.19029, 30.1842, 30.18874, 30.1896]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15, -0.1382865, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_01_371.jpg,30.19023,0.0,1.0,"[30.1903, 30.19031, 30.1903, 30.19029, 30.19029, 30.1842, 30.18874, 30.1896, 30.19009]","[0.0, 0.0, 0.0, 0.0, 0.0, -0.15, -0.1382865, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
center_2025_02_21_19_55_01_442.jpg,30.18949,0.05,1.0,"[30.19031, 30.1903, 30.19029, 30.19029, 30.1842, 30.18874, 30.1896, 30.19009, 30.19023]","[0.0, 0.0, 0.0, 0.0, -0.15, -0.1382865, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
